"","gene_name","fc","qval","pval","logfc","abs_fc"
"555","FAHD2A",4.03933252971262,0.0301275848833138,0.000289287756537471,2.01411691782115,2.01411691782115
"556","ZFPL1",0.246813987677522,0.0301275848833138,0.000287979876690159,-2.01850393629487,2.01850393629487
"557","RPSA",0.223468957542056,0.0301275848833138,0.00028860344305115,-2.16185365681459,2.16185365681459
"558","NDUFB9",0.21258535773765,0.0301275848833138,0.000287018397039263,-2.23388586324296,2.23388586324296
"559","PBLD",5.58724337951332,0.0301275848833138,0.000287178281171308,2.48213666524798,2.48213666524798
"560","CALR",6.65903295047139,0.0301275848833138,0.000284659404858889,2.73531267896932,2.73531267896932
"561","C9",11.1214458981667,0.0301275848833138,0.000290257898163393,3.47527245979313,3.47527245979313
"562","SLIRP",0.285250222103014,0.0300628112871809,0.000281862465431049,-1.80970008505424,1.80970008505424
"563","CPOX",6.80172852891583,0.0300628112871809,0.000281470097585945,2.76590142624532,2.76590142624532
"564","LMAN1",32.0881063683029,0.0295926511490099,0.000276310203270347,5.00396674852492,5.00396674852492
"565","RPS27P4",0.274160992665863,0.0293138348366004,0.000273140180387044,-1.86690477428354,1.86690477428354
"566","DENND2D",0.334152396833249,0.0292886137658472,0.000272338982415521,-1.58142187239252,1.58142187239252
"567","SLC40A1",6.27534223525689,0.0292201404170901,0.000271137416153477,2.6496941407597,2.6496941407597
"568","C8G",0.310048758670369,0.0290348651184091,0.000268856935021322,-1.68943298145086,1.68943298145086
"569","SFRP5",3.85946688570796,0.0290120835857186,0.000267574617226041,1.94840157949779,1.94840157949779
"570","ELP2",0.222395222463989,0.0290120835857186,0.000267488337760136,-2.16880229873936,2.16880229873936
"571","SF3B2",0.160462863230423,0.0290120835857186,0.000268085135107454,-2.6396886494565,2.6396886494565
"572","CFL2",8.22356791225864,0.0290120835857186,0.000268026068220628,3.03976446355682,3.03976446355682
"573","AKR1D1",11.8748176180536,0.0290120835857186,0.000267259083961746,3.5698334505583,3.5698334505583
"574","DHPS",0.375846703327381,0.0288629934200026,0.000263917645569434,-1.41178374533977,1.41178374533977
"575","ADRA1A",2.88350521048337,0.0287608341249626,0.000262427530147158,1.52782362934205,1.52782362934205
"576","FERMT2",4.84918272534909,0.0286600816067982,0.000260954173419203,2.2777416179306,2.2777416179306
"577","NAPA",0.204677524225776,0.0285930809491812,0.000259791375168961,-2.28857540712443,2.28857540712443
"578","MRPL23",0.263165632515199,0.0282152260844708,0.000255812813578782,-1.92595699881291,1.92595699881291
"579","SPTLC3",3.2127365425882,0.0279301997602226,0.000252688694693193,1.68380267882194,1.68380267882194
"580","POLRMT",0.362489852663659,0.0279270909363117,0.000252120695688252,-1.46398748518523,1.46398748518523
"581","COX6A1P2",0.477511758638752,0.0279163000365104,0.000251483613002645,-1.06639183520297,1.06639183520297
"582","DSG1",2.67425936695047,0.0278121374564159,0.000249902684391512,1.41913939410257,1.41913939410257
"583","ATP5D",0.269096918043799,0.0278121374564159,0.000250007615017367,-1.89380222694281,1.89380222694281
"584","PINK1",4.16959738876093,0.0278121374564159,0.000249521351673776,2.05990808552127,2.05990808552127
"585","LIMS2",2.10735631230209,0.0277645946750428,0.000247970050452739,1.07543426599714,1.07543426599714
"586","MASP1",3.92839586006807,0.0277645946750428,0.000247468675293128,1.97394031574764,1.97394031574764
"587","SLC51A",0.31826655622871,0.0277329739133009,0.000246079279054401,-1.65169252980148,1.65169252980148
"588","ROMO1",0.28145133058609,0.0276743770142792,0.000244649777126349,-1.82904262619694,1.82904262619694
"589","GDI2",3.58568494202203,0.0276743770142792,0.000245024351380074,1.84224873066287,1.84224873066287
"590","C8A",5.64597323077213,0.0276743770142792,0.00024448541887323,2.49722228856021,2.49722228856021
"591","RPL8",0.175035281740848,0.0276743770142792,0.000244497574055202,-2.51428234047438,2.51428234047438
"592","EBNA1BP2",0.252016573352929,0.0276210973856578,0.000241950702332572,-1.98840948216273,1.98840948216273
"593","NIT2",6.44738141416389,0.0276210973856578,0.000242416791607969,2.68871333295888,2.68871333295888
"594","GADD45GIP1",0.2825298515666,0.027605833366836,0.000241215501591174,-1.82352478689284,1.82352478689284
